filename,hidElementKey,keyPath,controlType,midiChannel,midiData,midiMessageType,midiMaxValue,midiMinValue,flipped,inGlobalSection,buttonMode,pickupMode,rotarySensitivity,condition
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable3.clearCuePoint1,,9,8,1,42,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable3.clearCuePoint2,,9,9,1,24,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable3.clearCuePoint3,,9,10,1,4,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable3.clearCuePoint4,,9,11,1,34,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable3.clearCuePoint5,,9,12,1,10,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable3.clearCuePoint6,,9,13,1,38,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable3.clearCuePoint7,,9,14,1,46,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable3.clearCuePoint8,,9,15,1,52,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable3.slicer8Slice1,,9,32,1,1,42,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable3.slicer8Slice2,,9,33,1,1,42,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable3.slicer8Slice3,,9,34,1,1,42,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable3.slicer8Slice4,,9,35,1,1,42,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable3.slicer8Slice5,,9,36,1,1,42,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable3.slicer8Slice6,,9,37,1,1,42,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable3.slicer8Slice7,,9,38,1,1,42,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable3.slicer8Slice8,,9,39,1,1,42,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable3.slicer8Slice1,,9,96,1,42,6,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable3.slicer8Slice2,,9,97,1,42,6,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable3.slicer8Slice3,,9,98,1,42,6,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable3.slicer8Slice4,,9,99,1,42,6,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable3.slicer8Slice5,,9,100,1,42,6,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable3.slicer8Slice6,,9,101,1,42,6,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable3.slicer8Slice7,,9,102,1,42,6,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable3.slicer8Slice8,,9,103,1,42,6,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,sampler.turntable1.player1.playingConsideringHoldSetting,button-blinking,9,48,1,0,127,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,sampler.turntable1.player2.playingConsideringHoldSetting,button-blinking,9,49,1,0,127,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,sampler.turntable1.player3.playingConsideringHoldSetting,button-blinking,9,50,1,0,127,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,sampler.turntable1.player4.playingConsideringHoldSetting,button-blinking,9,51,1,0,127,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,sampler.turntable1.player5.playingConsideringHoldSetting,button-blinking,9,52,1,0,127,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,sampler.turntable1.player6.playingConsideringHoldSetting,button-blinking,9,53,1,0,127,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,sampler.turntable1.player1.paused,,9,56,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,sampler.turntable1.player2.paused,,9,57,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,sampler.turntable1.player3.paused,,9,58,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,sampler.turntable1.player4.paused,,9,59,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,sampler.turntable1.player5.paused,,9,60,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,sampler.turntable1.player6.paused,,9,61,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.cueOrJumpIfAlreadySet1,,10,0,1,42,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.cueOrJumpIfAlreadySet2,,10,1,1,24,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.cueOrJumpIfAlreadySet3,,10,2,1,4,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.cueOrJumpIfAlreadySet4,,10,3,1,34,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.cueOrJumpIfAlreadySet5,,10,4,1,10,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.cueOrJumpIfAlreadySet6,,10,5,1,38,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.cueOrJumpIfAlreadySet7,,10,6,1,46,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.cueOrJumpIfAlreadySet8,,10,7,1,52,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.clearCuePoint1,,10,8,1,42,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.clearCuePoint2,,10,9,1,24,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.clearCuePoint3,,10,10,1,4,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.clearCuePoint4,,10,11,1,34,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.clearCuePoint5,,10,12,1,10,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.clearCuePoint6,,10,13,1,38,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.clearCuePoint7,,10,14,1,46,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.clearCuePoint8,,10,15,1,52,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.slicer8Slice1,,10,32,1,1,42,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.slicer8Slice2,,10,33,1,1,42,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.slicer8Slice3,,10,34,1,1,42,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.slicer8Slice4,,10,35,1,1,42,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.slicer8Slice5,,10,36,1,1,42,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.slicer8Slice6,,10,37,1,1,42,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.slicer8Slice7,,10,38,1,1,42,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.slicer8Slice8,,10,39,1,1,42,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.slicer8Slice1,,10,96,1,42,6,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.slicer8Slice2,,10,97,1,42,6,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.slicer8Slice3,,10,98,1,42,6,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.slicer8Slice4,,10,99,1,42,6,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.slicer8Slice5,,10,100,1,42,6,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.slicer8Slice6,,10,101,1,42,6,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.slicer8Slice7,,10,102,1,42,6,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.slicer8Slice8,,10,103,1,42,6,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,sampler.turntable2.player1.playingConsideringHoldSetting,button-blinking,10,48,1,0,127,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,sampler.turntable2.player2.playingConsideringHoldSetting,button-blinking,10,49,1,0,127,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,sampler.turntable2.player3.playingConsideringHoldSetting,button-blinking,10,50,1,0,127,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,sampler.turntable2.player4.playingConsideringHoldSetting,button-blinking,10,51,1,0,127,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,sampler.turntable2.player5.playingConsideringHoldSetting,button-blinking,10,52,1,0,127,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,sampler.turntable2.player6.playingConsideringHoldSetting,button-blinking,10,53,1,0,127,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,sampler.turntable2.player1.paused,,10,56,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,sampler.turntable2.player2.paused,,10,57,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,sampler.turntable2.player3.paused,,10,58,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,sampler.turntable2.player4.paused,,10,59,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,sampler.turntable2.player5.paused,,10,60,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,sampler.turntable2.player6.paused,,10,61,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable1.song.loadingSuccess,,11,0,1,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable2.song.loadingSuccess,,11,1,1,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable3.song.loadingSuccess,,11,2,1,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.song.loadingSuccess,,11,3,1,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable1.monoMeter,control,0,2,3,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable2.monoMeter,control,1,2,3,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable3.monoMeter,control,2,2,3,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RR.djayMidiMapping,,turntable4.monoMeter,control,3,2,3,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack 3.djayMidiMapping,,turntable1.jogPitchBendModeToggle,,1,6,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack 3.djayMidiMapping,,turntable2.jogPitchBendModeToggle,,2,6,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack 3.djayMidiMapping,,turntable1.monoMeter,control,0,2,3,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack 3.djayMidiMapping,,turntable2.monoMeter,control,0,3,3,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack II.djayMidiMapping,,turntable1.jogSeekModeToggle,,0,72,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack II.djayMidiMapping,,turntable1.speed,,0,40,1,,,True,False,,True,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack II.djayMidiMapping,,turntable2.jogSeekModeToggle,,0,80,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack II.djayMidiMapping,,turntable2.speed,,0,41,1,,,True,False,,True,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer CDJ-850.djayMidiMapping,loopIn,turntableSelected.loopIn,button-blinking,,,,0,127,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer CDJ-850.djayMidiMapping,loopOut,turntableSelected.loopOut,button-blinking,,,,0,127,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer CDJ-850.djayMidiMapping,loop1,turntableSelected.autoLoop1BeatInterval,,,,,,,True,False,,,,modifier1 == 0
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer CDJ-850.djayMidiMapping,loop2,turntableSelected.autoLoop2BeatInterval,,,,,,,True,False,,,,modifier1 == 0
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer CDJ-850.djayMidiMapping,loop4,turntableSelected.autoLoop4BeatInterval,,,,,,,True,False,,,,modifier1 == 0
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer CDJ-850.djayMidiMapping,loop8,turntableSelected.autoLoop8BeatInterval,,,,,,,True,False,,,,modifier1 == 0
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer CDJ-850.djayMidiMapping,timeEnable,turntableSelected.song.loadingSuccess,,,,,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer CDJ-850.djayMidiMapping,bpmEnable,turntableSelected.song.loadingSuccess,,,,,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer CDJ-850.djayMidiMapping,playPause,turntableSelected.isPausedOrPlayingIsTemporary,button-blinking,,,,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer CDJ-850.djayMidiMapping,loop1,turntableSelected.autoLoop1BeatIntervalActive,button-blinking,,,,0,127,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer CDJ-850.djayMidiMapping,loop2,turntableSelected.autoLoop2BeatIntervalActive,button-blinking,,,,0,127,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer CDJ-850.djayMidiMapping,loop4,turntableSelected.autoLoop4BeatIntervalActive,button-blinking,,,,0,127,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer CDJ-850.djayMidiMapping,loop8,turntableSelected.autoLoop8BeatIntervalActive,button-blinking,,,,0,127,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.playPause,,0,0,1,,1,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.gotoBeginning,,0,4,1,,1,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.cuePositionOrJumpConsideringPlayState1,,0,1,1,,1,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.gotoZero,,0,5,1,,1,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.key,,0,13,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.jogPitchBendModeToggle,,0,7,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.cueOrJumpIfAlreadySet1,,4,24,1,,1,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.cueOrJumpIfAlreadySet2,,4,25,1,,1,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.cueOrJumpIfAlreadySet3,,4,26,1,,1,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.cueOrJumpIfAlreadySet4,,4,27,1,,1,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.clearCuePoint1,,4,32,1,,1,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.clearCuePoint2,,4,33,1,,1,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.clearCuePoint3,,4,34,1,,1,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.clearCuePoint4,,4,35,1,,1,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.loopIn,,4,56,1,1,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.loopOut,,4,57,1,1,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.loopingActiveAndReloopWhenOff,,4,50,1,1,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.autoLoopDurationHalf,,4,52,1,1,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.autoLoopDurationDouble,,4,53,1,1,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.autoLoop1BeatInterval,,4,20,1,100,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.autoLoop2BeatInterval,,4,21,1,100,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.autoLoop4BeatInterval,,4,22,1,100,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.autoLoop8BeatInterval,,4,23,1,100,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.autoLoop00625BeatInterval,,4,28,1,100,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.autoLoop0125BeatInterval,,4,29,1,100,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.autoLoop025BeatInterval,,4,30,1,100,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable1.autoLoop05BeatInterval,,4,31,1,100,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable2.playPause,,1,0,1,,1,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable2.gotoBeginning,,1,4,1,,1,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable2.cuePositionOrJumpConsideringPlayState1,,1,1,1,,1,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable2.gotoZero,,1,5,1,,1,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable2.key,,1,13,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable2.jogPitchBendModeToggle,,1,7,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySet1,,5,24,1,,1,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySet2,,5,25,1,,1,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySet3,,5,26,1,,1,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySet4,,5,27,1,,1,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable2.clearCuePoint1,,5,32,1,,1,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable2.clearCuePoint2,,5,33,1,,1,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable2.clearCuePoint3,,5,34,1,,1,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable2.clearCuePoint4,,5,35,1,,1,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable2.loopIn,,5,56,1,1,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable2.loopOut,,5,57,1,1,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable2.loopingActiveAndReloopWhenOff,,5,50,1,1,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable2.autoLoopDurationHalf,,5,52,1,1,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Mixtrack Platinum.djayMidiMapping,,turntable2.autoLoopDurationDouble,,5,53,1,1,,,False,,,,
